PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LINE,SAMPLE_TYPE,DEPTH,ARRIVAL_TIME,CALIBRATION_VERIFIED,CONDUCTIVITY,DEPTH_METHOD,DO2_2M,DUPLICATE_DO,E_FILE,INDEX_GPS_FIX,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH,METALIMNION,ODOR,OXYGEN,PH,PRECIPITATION,SCUM,SCUM_DESC,SURFACE_COND,TEMP_CORRECTED,TEMPERATURE,COMMENT
8/21/2024,6970,NLA_ID-10158,NLA12_ID-209,1,7/5/2012,ID,0,PROF,,1215,,,SONAR,7.62,Y,Y,2D,44.7968,-116.73279,4.6,,N,,,NONE,NO,,RIPPLES,C,,
8/21/2024,6970,NLA_ID-10158,NLA12_ID-209,1,7/5/2012,ID,1,PROF,3.58,12:47:14,,24.8,,,,,,,,,,,9.75,8.03,,,,,,14.76,
8/21/2024,6970,NLA_ID-10158,NLA12_ID-209,1,7/5/2012,ID,2,PROF,1.64,12:44:37,,27,,,,,,,,,,,7.58,7.18,,,,,,16.77,
8/21/2024,6970,NLA_ID-10158,NLA12_ID-209,1,7/5/2012,ID,3,PROF,1.57,12:51:33,,26.2,,,,,,,,,,,7.65,7.57,,,,,,16.79,
8/21/2024,6970,NLA_ID-10158,NLA12_ID-209,1,7/5/2012,ID,4,PROF,4.63,12:49:11,,26.1,,,,,,,,,,,9.44,8.27,,,,,,14.49,
8/21/2024,6970,NLA_ID-10158,NLA12_ID-209,1,7/5/2012,ID,5,PROF,2.59,12:45:37,,27,,,,,,,,,,,7.67,7.33,,,,,,16.72,
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,0,PROF,,1200,Y,,LINE,9.92,Y,Y,2D,43.18834,-116.96342,11.5,,N,,,NONE,NO,,RIPPLES,Y,,"DO reported under header DO%[Sat], DO [mg/l], and Depth as Dep25 [meters]"
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,1,PROF,10.59,12:40:55,,100,,,,,,,,,,,6.07,7.48,,,,,,14.67,
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,2,PROF,6.25,12:34:51,,103,,,,,,,,,,,6.38,7.76,,,,,,16.27,
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,3,PROF,2.27,12:31:52,,102,,,,,,,,,,,7.63,8.89,,,,,,19.3,
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,4,PROF,0.18,12:28:55,,101,,,,,,,,,,,10.1,9.38,,,,,,22.11,
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,5,PROF,5.45,12:34:14,,103,,,,,,,,,,,6.5,7.84,,,,,,16.69,
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,6,PROF,7.27,12:35:34,,102,,,,,,,,,,,6.26,7.69,,,,,,16.01,
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,7,PROF,3.28,12:32:47,,104,,,,,,,,,,,6.92,8.28,,,,,,17.52,
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,8,PROF,8.29,12:36:30,,102,,,,,,,,,,,6.14,7.62,,,,,,15.48,
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,9,PROF,0.17,12:44:19,,100,,,,,,,,,,,11.87,9.44,,,,,,22,
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,10,PROF,1.25,12:30:16,,102,,,,,,,,,,,7.78,9,,,,,,20.03,
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,12,PROF,4.27,12:33:24,,104,,,,,,,,,,,6.63,7.96,,,,,,17.03,
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,13,PROF,9.29,12:37:19,,101,,,,,,,,,,,6.14,7.61,,,,,,15.15,
8/21/2024,6971,NLA_ID-10124,NLA12_ID-175,1,7/5/2012,ID,14,PROF,10.36,12:38:22,,100,,,,,,,,,,,6.09,7.57,,,,,,14.71,
8/21/2024,6976,NLA_CO-10030,NLA12_CO-108,1,7/5/2012,CO,0,PROF,,10:11,,,SONAR,6.4,Y,,3D,38.79087,-105.10706,4.9,,N,,,NONE,NO,,FLAT,Y,,
8/21/2024,6976,NLA_CO-10030,NLA12_CO-108,1,7/5/2012,CO,2,PROF,0.5,,,35,,,,,,,,,,,6.4,8.7,,,,,,15.7,
8/21/2024,6976,NLA_CO-10030,NLA12_CO-108,1,7/5/2012,CO,3,PROF,1,,,35,,,,,,,,,,,6.4,8.7,,,,,,15.7,
8/21/2024,6976,NLA_CO-10030,NLA12_CO-108,1,7/5/2012,CO,4,PROF,2,,,35,,,,,,,,,,,6.4,8.7,,,,,,15.3,
8/21/2024,6976,NLA_CO-10030,NLA12_CO-108,1,7/5/2012,CO,5,PROF,3,,,35,,,,,,,,,,,6.4,8.7,,,,,,15.1,
8/21/2024,6976,NLA_CO-10030,NLA12_CO-108,1,7/5/2012,CO,6,PROF,4,,,35,,,,,,,,,,,6.6,8.8,,,,,,14.9,
8/21/2024,6976,NLA_CO-10030,NLA12_CO-108,1,7/5/2012,CO,7,PROF,4.5,,,35,,,,,,,,,,,6.7,8.7,,,,,,14.9,
8/21/2024,6977,NLA_IA-10087,NLA12_IA-152,1,7/5/2012,IA,0,PROF,,09:15,Y,,LINE,7.8,Y,,3D,43.17677,-94.90173,3.7,,N,,,NONE,NO,,CHOPPY,Y,,
8/21/2024,6977,NLA_IA-10087,NLA12_IA-152,1,7/5/2012,IA,1,PROF,0,,,439,,,,,,,,,,,7.9,8,,,,,,27.8,
8/21/2024,6977,NLA_IA-10087,NLA12_IA-152,1,7/5/2012,IA,2,PROF,1,,,439,,,,,,,,,,,7.7,7.9,,,,,,27.8,
8/21/2024,6977,NLA_IA-10087,NLA12_IA-152,1,7/5/2012,IA,3,PROF,2,,,440,,,,,,,,,,,7.6,7.9,,,,,,27.8,
8/21/2024,6977,NLA_IA-10087,NLA12_IA-152,1,7/5/2012,IA,4,PROF,3,,,439,,,,,,,,,,,7.6,7.6,,,,,,27.8,
8/21/2024,6977,NLA_IA-10087,NLA12_IA-152,1,7/5/2012,IA,5,PROF,3.2,,,439,,,,,,,,,,,7.6,8,,,,,,27.8,
8/21/2024,6981,NLA_ND-10015,NLA12_ND-106,1,7/5/2012,ND,0,PROF,,11:20,,,LINE,9.2,Y,,2D,48.33315,-100.75523,3.9,,N,,,NONE,NO,,RIPPLES,Y,,IM: CREW MARKED BOTH LINE AND SONAR;TESTED AGAINST NIST 5/15/2012
8/21/2024,6981,NLA_ND-10015,NLA12_ND-106,1,7/5/2012,ND,1,PROF,0,,,1584,,,,,,,,,,,9.2,8.6,,,,,,24,
8/21/2024,6981,NLA_ND-10015,NLA12_ND-106,1,7/5/2012,ND,2,PROF,1,,,1584,,,,,,,,,,,9.2,8.6,,,,,,24,
8/21/2024,6981,NLA_ND-10015,NLA12_ND-106,1,7/5/2012,ND,3,PROF,2,,,1584,,,,,,,,,,,9,8.6,,,,,,24,
8/21/2024,6981,NLA_ND-10015,NLA12_ND-106,1,7/5/2012,ND,4,PROF,3,,,1584,,,,,,,,,,,9,8.6,,,,,,24,
8/21/2024,6981,NLA_ND-10015,NLA12_ND-106,1,7/5/2012,ND,5,PROF,3.5,,,1583,,,,,,,,,,,8.9,8.6,,,,,,24,
8/21/2024,6983,NLA_WA-10109,NLA12_WA-157,1,7/4/2012,WA,0,PROF,,10:00,N,,LINE,9.92,Y,,3D,47.47126,-123.17083,1.4,,N,,,NONE,NO,,FLAT,Y,,DEPTH IS 1.4M
8/21/2024,6983,NLA_WA-10109,NLA12_WA-157,1,7/4/2012,WA,1,PROF,0,,,54,,,,,,,,,,,9.92,7.68,,,,,,17.98,
8/21/2024,6983,NLA_WA-10109,NLA12_WA-157,1,7/4/2012,WA,2,PROF,0.9,,,53.7,,,,,,,,,,,9.97,7.73,,,,,,18.05,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,0,PROF,,10:01,Y,,LINE,10.34,Y,,3D,47.85381,-122.2429,13.3,,N,,,NONE,NO,,FLAT,Y,,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,1,PROF,0,,,107.6,,,,,,,,,,,10.3,8.45,,,,,,18.92,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,2,PROF,1,,,107.8,,,,,,,,,,,10.35,8.52,,,,,,18.7,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,3,PROF,2,,,107.5,,,,,,,,,,,10.38,8.51,,,,,,18.4,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,4,PROF,3,,,107.8,,,,,,,,,,,10.51,8.54,,,,,,18.33,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,5,PROF,4,,,107.6,,,,,,,,,,,10.56,8.56,,,,,,18.12,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,6,PROF,5,,,108.6,,,,,,,,,,,11.29,8.61,,,,,,17.27,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,7,PROF,6,,,110.6,,,,,,,,,T,,10.51,7.91,,,,,,14.71,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,8,PROF,7,,,112.2,,,,,,,,,,,5.38,7.4,,,,,,12.21,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,9,PROF,8,,,114.1,,,,,,,,,,,2.66,7.15,,,,,,10.35,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,10,PROF,9,,,117,,,,,,,,,B,,1.38,7.01,,,,,,9.45,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,11,PROF,10,,,118.8,,,,,,,,,,,0.08,6.9,,,,,,9,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,12,PROF,11,,,124,,,,,,,,,,,0.02,6.88,,,,,,8.71,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,13,PROF,12,,,125.2,,,,,,,,,,,0.04,6.9,,,,,,8.65,
8/21/2024,6984,NLA_WA-10073,NLA12_WA-121,1,7/5/2012,WA,14,PROF,12.8,,,126,,,,,,,,,,,0.01,6.91,,,,,,8.66,
8/21/2024,6991,NLA_WY-10039,NLA12_WY-101,1,7/4/2012,WY,0,PROF,,11:00,Y,,LINE,,N,Y,3D,44.78629,-109.25815,3.4,,N,,,NONE,NO,,RIPPLES,,,NO METALIMNION
8/21/2024,6991,NLA_WY-10039,NLA12_WY-101,1,7/4/2012,WY,1,PROF,0,,,,,,,,,,,,,,,,,,,,,,
8/21/2024,6992,NLA_MO-10044,NLA12_MO-108,1,7/5/2012,MO,0,PROF,,18:12,Y,,SONAR,10.67,Y,,3D,36.65834,-91.88407,4.8,,N,,,NONE,NO,,FLAT,,,FORGOT THERMOMETER
8/21/2024,6992,NLA_MO-10044,NLA12_MO-108,1,7/5/2012,MO,1,PROF,0,,,,,,,,,,,,,,10,8.8,,,,,,32.2,
8/21/2024,6992,NLA_MO-10044,NLA12_MO-108,1,7/5/2012,MO,2,PROF,1,,,,,,,,,,,,,,12.2,9,,,,,,31.7,
8/21/2024,6992,NLA_MO-10044,NLA12_MO-108,1,7/5/2012,MO,3,PROF,2,,,,,,,,,,,,,,9.8,8.8,,,,,,31,
8/21/2024,6992,NLA_MO-10044,NLA12_MO-108,1,7/5/2012,MO,4,PROF,3,,,,,,,,,,,,T,,8.5,7.6,,,,,,30.2,
8/21/2024,6992,NLA_MO-10044,NLA12_MO-108,1,7/5/2012,MO,5,PROF,4,,,,,,,,,,,,,,7.6,7.6,,,,,,25.2,
8/21/2024,6992,NLA_MO-10044,NLA12_MO-108,1,7/5/2012,MO,6,PROF,4.3,,,,,,,,,,,,,,4.3,7,,,,,,23.1,
8/21/2024,6999,NLA_WY-10019,NLA12_WY-104,1,7/6/2012,WY,0,PROF,,09:00,,,SONAR,,,,3D,44.46579,-106.74786,34.3,,N,,,NONE,NO,,WHITECAPS,,,"D.O. COMPROMISED DUE TO MEMBRANE, NO REPAIRS POSSIBLE"
8/21/2024,7000,NLA_WY-10036,NLA12_WY-107,1,7/7/2012,WY,0,PROF,,10:00,,,LINE,,Y,Y,3D,41.12696,-104.63768,2.9,,N,,,NONE,NO,,FLAT,,,
8/21/2024,7001,NLA_MI-10051,NLA12_MI-111,1,7/5/2012,MI,0,PROF,,1030,Y,,SONAR,11.4,Y,,3D,42.21105,-83.56713,8.5,,N,,,NONE,NO,,RIPPLES,Y,,
8/21/2024,7001,NLA_MI-10051,NLA12_MI-111,1,7/5/2012,MI,1,PROF,0.1,,,750,,,,,,,,,,,11.3,8.5,,,,,,28.5,
8/21/2024,7001,NLA_MI-10051,NLA12_MI-111,1,7/5/2012,MI,2,PROF,1,,,750,,,,,,,,,,,11.5,8.5,,,,,,28.3,
8/21/2024,7001,NLA_MI-10051,NLA12_MI-111,1,7/5/2012,MI,3,PROF,2,,,750,,,,,,,,,,,11.4,8.5,,,,,,28.2,
8/21/2024,7001,NLA_MI-10051,NLA12_MI-111,1,7/5/2012,MI,4,PROF,3,,,750,,,,,,,,,,,11.2,8.4,,,,,,28.2,
8/21/2024,7001,NLA_MI-10051,NLA12_MI-111,1,7/5/2012,MI,5,PROF,4,,,750,,,,,,,,,,,10.9,8.4,,,,,,28.2,
8/21/2024,7001,NLA_MI-10051,NLA12_MI-111,1,7/5/2012,MI,6,PROF,5,,,790,,,,,,,,,T,,4.4,7.9,,,,,,26.2,
8/21/2024,7001,NLA_MI-10051,NLA12_MI-111,1,7/5/2012,MI,7,PROF,6,,,800,,,,,,,,,,,1.5,7.7,,,,,,25.2,
8/21/2024,7001,NLA_MI-10051,NLA12_MI-111,1,7/5/2012,MI,8,PROF,7,,,800,,,,,,,,,B,,0.47,7.7,,,,,,24.8,
8/21/2024,7001,NLA_MI-10051,NLA12_MI-111,1,7/5/2012,MI,9,PROF,8,,,810,,,,,,,,,,,0.4,7.6,,,,,,23.5,
8/21/2024,7002,NLA_MI-10067,NLA12_MI-114,1,7/6/2012,MI,0,PROF,,1132,Y,,LINE,8.17,Y,,3D,42.52062,-83.80039,6.5,,N,,,NONE,NO,,RIPPLES,Y,,
8/21/2024,7002,NLA_MI-10067,NLA12_MI-114,1,7/6/2012,MI,1,PROF,0.5,,,816,,,,,,,,,,,8,8.3,,,,,,30.3,
8/21/2024,7002,NLA_MI-10067,NLA12_MI-114,1,7/6/2012,MI,2,PROF,1,,,796,,,,,,,,,,,8.3,8.3,,,,,,28.9,
8/21/2024,7002,NLA_MI-10067,NLA12_MI-114,1,7/6/2012,MI,3,PROF,2,,,798,,,,,,,,,,,8.2,8.3,,,,,,28.7,
8/21/2024,7002,NLA_MI-10067,NLA12_MI-114,1,7/6/2012,MI,4,PROF,3,,,793,,,,,,,,,,,2.4,7.7,,,,,,28,
8/21/2024,7002,NLA_MI-10067,NLA12_MI-114,1,7/6/2012,MI,5,PROF,4,,,753,,,,,,,,,T,,0.3,7.4,,,,,,24.5,
8/21/2024,7002,NLA_MI-10067,NLA12_MI-114,1,7/6/2012,MI,6,PROF,5,,,654,,,,,,,,,,,0.3,7.2,,,,,,18.1,
8/21/2024,7002,NLA_MI-10067,NLA12_MI-114,1,7/6/2012,MI,7,PROF,6,,,644,,,,,,,,,,,0.3,7.1,,,,,,14.3,
8/21/2024,7004,NLA_MI-10102,NLA12_MI-135,1,7/6/2012,MI,0,PROF,,1108,,,LINE,8.43,Y,,3D,42.41561,-83.93006,11.5,,N,,,NONE,NO,,FLAT,Y,,Line 13 = duplicate surface reading
8/21/2024,7004,NLA_MI-10102,NLA12_MI-135,1,7/6/2012,MI,1,PROF,0.1,,,470,,,,,,,,,,,8.6,8.2,,,,,,28.9,
8/21/2024,7004,NLA_MI-10102,NLA12_MI-135,1,7/6/2012,MI,2,PROF,1,,,480,,,,,,,,,,,8.7,8.2,,,,,,28.4,
8/21/2024,7004,NLA_MI-10102,NLA12_MI-135,1,7/6/2012,MI,3,PROF,2,,,460,,,,,,,,,,,8,8.1,,,,,,27.9,
8/21/2024,7004,NLA_MI-10102,NLA12_MI-135,1,7/6/2012,MI,4,PROF,3,,,490,,,,,,,,,T,,8.3,8,,,,,,25.8,
8/21/2024,7004,NLA_MI-10102,NLA12_MI-135,1,7/6/2012,MI,5,PROF,4,,,510,,,,,,,,,,,7.2,7.6,,,,,,21.4,
8/21/2024,7004,NLA_MI-10102,NLA12_MI-135,1,7/6/2012,MI,6,PROF,5,,,520,,,,,,,,,,,3.2,7.4,,,,,,17.1,
8/21/2024,7004,NLA_MI-10102,NLA12_MI-135,1,7/6/2012,MI,7,PROF,6,,,530,,,,,,,,,,,1.4,7.3,,,,,,14.3,
8/21/2024,7004,NLA_MI-10102,NLA12_MI-135,1,7/6/2012,MI,8,PROF,7,,,530,,,,,,,,,,,0.6,7.3,,,,,,12,
8/21/2024,7004,NLA_MI-10102,NLA12_MI-135,1,7/6/2012,MI,9,PROF,8,,,550,,,,,,,,,,,0.5,7.3,,,,,,10.8,
8/21/2024,7004,NLA_MI-10102,NLA12_MI-135,1,7/6/2012,MI,10,PROF,9,,,550,,,,,,,,,B,,0.5,7.3,,,,,,9.9,
8/21/2024,7004,NLA_MI-10102,NLA12_MI-135,1,7/6/2012,MI,11,PROF,10,,,560,,,,,,,,,,,0.4,7.3,,,,,,9.5,
8/21/2024,7004,NLA_MI-10102,NLA12_MI-135,1,7/6/2012,MI,12,PROF,11,,,560,,,,,,,,,,,0.4,7.3,,,,,,9.3,
8/21/2024,7005,NLA_MI-10122,NLA12_MI-155,1,7/5/2012,MI,0,PROF,,1129,Y,,SONAR,8.2,Y,,3D,42.47912,-84.16689,7.4,,N,,,NONE,NO,,RIPPLES,Y,,
8/21/2024,7005,NLA_MI-10122,NLA12_MI-155,1,7/5/2012,MI,1,PROF,0.5,,,436,,,,,,,,,,,7.9,8.7,,,,,,29.3,
8/21/2024,7005,NLA_MI-10122,NLA12_MI-155,1,7/5/2012,MI,2,PROF,1,,,436,,,,,,,,,,,7.9,8.7,,,,,,29.2,
8/21/2024,7005,NLA_MI-10122,NLA12_MI-155,1,7/5/2012,MI,3,PROF,2,,,422,,,,,,,,,,,8.8,8.7,,,,,,27.6,
8/21/2024,7005,NLA_MI-10122,NLA12_MI-155,1,7/5/2012,MI,4,PROF,3,,,406,,,,,,,,,,,7.8,8.4,,,,,,22.6,
8/21/2024,7005,NLA_MI-10122,NLA12_MI-155,1,7/5/2012,MI,5,PROF,4,,,386,,,,,,,,,T,,1.7,7.6,,,,,,17.3,
8/21/2024,7005,NLA_MI-10122,NLA12_MI-155,1,7/5/2012,MI,6,PROF,5,,,380,,,,,,,,,,,1.4,7.1,,,,,,11.9,
8/21/2024,7005,NLA_MI-10122,NLA12_MI-155,1,7/5/2012,MI,7,PROF,6,,,406,,,,,,,,,,,1.3,6.9,,,,,,9.3,
8/21/2024,7005,NLA_MI-10122,NLA12_MI-155,1,7/5/2012,MI,8,PROF,7,,,440,,,,,,,,,B,,1.3,6.7,,,,,,8.6,
8/21/2024,7006,NLA_WY-10077,NLA12_WY-130,1,7/8/2012,WY,0,PROF,,11:15,,,LINE,,Y,Y,3D,42.547213,-107.149781,2.7,,N,,,NONE,NO,,FLAT,,,
8/21/2024,7017,NLA_IA-10025,NLA12_IA-104,1,7/9/2012,IA,0,PROF,,10:00,Y,,LINE,8.47,Y,,3D,41.47612,-92.45882,7,,N,,,NONE,NO,,RIPPLES,,,
8/21/2024,7017,NLA_IA-10025,NLA12_IA-104,1,7/9/2012,IA,1,PROF,0,,,270,,,,,,,,,,,8.14,8.52,,,,,,29.7,
8/21/2024,7017,NLA_IA-10025,NLA12_IA-104,1,7/9/2012,IA,2,PROF,1,,,270,,,,,,,,,,,8.61,8.32,,,,,,29.7,
8/21/2024,7017,NLA_IA-10025,NLA12_IA-104,1,7/9/2012,IA,3,PROF,2,,,270,,,,,,,,,,,8.65,8.22,,,,,,29.6,
8/21/2024,7017,NLA_IA-10025,NLA12_IA-104,1,7/9/2012,IA,4,PROF,3,,,271,,,,,,,,,,,8.14,8,,,,,,28.7,
8/21/2024,7017,NLA_IA-10025,NLA12_IA-104,1,7/9/2012,IA,5,PROF,4,,,303,,,,,,,,,,,0.11,7.46,,,,,,25.3,
8/21/2024,7017,NLA_IA-10025,NLA12_IA-104,1,7/9/2012,IA,6,PROF,5,,,320,,,,,,,,,,,0.09,7.04,,,,,,22.6,
8/21/2024,7017,NLA_IA-10025,NLA12_IA-104,1,7/9/2012,IA,7,PROF,6,,,360,,,,,,,,,,,0.05,6.6,,,,,,19.4,
8/21/2024,7017,NLA_IA-10025,NLA12_IA-104,1,7/9/2012,IA,8,PROF,6.5,,,382,,,,,,,,,,,0.05,6.22,,,,,,17.8,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,0,PROF,,9:10,Y,,SONAR,9.17,Y,,3D,38.085837,-122.750046,12,,N,,,NONE,NO,,FLAT,Y,,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,1,PROF,0,,,197,,,,,,,,,,,9.2,7.9,,,,,,20.1,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,2,PROF,1,,,197,,,,,,,,,,,9.2,7.8,,,,,,20.1,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,3,PROF,2,,,197,,,,,,,,,,,9.1,7.8,,,,,,20.1,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,4,PROF,3,,,197,,,,,,,,,,,9.9,7.8,,,,,,19.8,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,5,PROF,4,,,197,,,,,,,,,,,8.5,7.8,,,,,,19.6,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,6,PROF,5,,,197,,,,,,,,,,,8,7.8,,,,,,19.4,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,7,PROF,6,,,196,,,,,,,,,,,7.6,7.8,,,,,,19.3,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,8,PROF,7,,,196,,,,,,,,,,,7.3,7.8,,,,,,19.2,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,9,PROF,8,,,196,,,,,,,,,,,7.3,7.6,,,,,,19.2,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,10,PROF,9,,,196,,,,,,,,,,,7,7.8,,,,,,19.1,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,11,PROF,10,,,196,,,,,,,,,,,6.8,7.8,,,,,,19,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,12,PROF,11,,,196,,,,,,,,,,,6.7,7.8,,,,,,19,
8/21/2024,7020,NLA_CA-10037,NLA12_CA-101,1,7/9/2012,CA,13,PROF,11.5,,,196,,,,,,,,,,,6.6,7.8,,,,,,18.9,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,0,PROF,,09:47,,,SONAR,7.9,Y,,3D,34.870006,-84.27316,20.8,,N,,,NONE,NO,,RIPPLES,,,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,1,PROF,0,,,16.2,,,,,,,,,,,7.91,6.15,,,,,,29.77,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,2,PROF,1,,,16.1,,,,,,,,,,,7.89,6.18,,,,,,29.79,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,3,PROF,2,,,16.2,,,,,,,,,,,7.9,6.18,,,,,,29.75,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,4,PROF,3,,,16.1,,,,,,,,,,,7.93,6.21,,,,,,29.61,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,5,PROF,4,,,16,,,,,,,,,T,,7.94,6.22,,,,,,29.58,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,6,PROF,5,,,16.2,,,,,,,,,,,9.12,6.62,,,,,,28.22,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,7,PROF,6,,,16.1,,,,,,,,,,,10.22,7.32,,,,,,26.7,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,8,PROF,7,,,15.9,,,,,,,,,,,10.42,7.16,,,,,,24.67,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,9,PROF,8,,,15.5,,,,,,,,,,,9.2,5.94,,,,,,22.95,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,10,PROF,9,,,15.5,,,,,,,,,,,8.67,5.74,,,,,,22.06,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,11,PROF,10,,,15.5,,,,,,,,,B,,7.95,5.54,,,,,,20.9,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,12,PROF,11,,,15.4,,,,,,,,,,,7.56,5.45,,,,,,20.34,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,13,PROF,12,,,15.5,,,,,,,,,,,6.88,5.35,,,,,,19.36,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,14,PROF,13,,,15.4,,,,,,,,,,,6.7,5.33,,,,,,18.84,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,15,PROF,14,,,15.4,,,,,,,,,,,6.45,5.3,,,,,,18.35,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,16,PROF,15,,,15.4,,,,,,,,,,,6,5.25,,,,,,17.71,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,17,PROF,16,,,15.4,,,,,,,,,,,5.75,5.2,,,,,,17.29,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,18,PROF,17,,,15.2,,,,,,,,,,,5.5,5.18,,,,,,17.06,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,19,PROF,18,,,15.3,,,,,,,,,,,5.57,5.17,,,,,,16.79,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,20,PROF,19,,,15.2,,,,,,,,,,,5.56,5.16,,,,,,16.07,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,21,PROF,20,,,15.2,,,,,,,,,,,5.5,5.14,,,,,,15.57,
8/21/2024,7021,NLA_GA-10014,NLA12_GA-105,1,7/9/2012,GA,22,PROF,20.3,,,15.2,,,,,,,,,,,5.5,5.13,,,,,,15.01,
8/21/2024,7022,NLA_MT-10017,NLA12_MT-107,1,7/9/2012,MT,0,PROF,,10:15,Y,,SONAR,10.93,Y,,2D,48.24409,-112.86546,2.7,,N,,,NONE,NO,,FLAT,Y,,
